"TIME","GEO","AGE","AGEDEF","C_BIRTH","UNIT","SEX","Value","Flag and Footnotes"
"2020","Hungary","Total","Age reached during the year","Unknown","Number","Total","15",""
"2020","Malta","Total","Age reached during the year","Total","Number","Total","13,885",""
"2020","Malta","Total","Age reached during the year","Reporting country","Number","Total","938",""
"2020","Malta","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total",":",""
"2020","Malta","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total",":",""
"2020","Malta","Total","Age reached during the year","Unknown","Number","Total","0",""
"2020","Netherlands","Total","Age reached during the year","Total","Number","Total","182,244",""
"2020","Netherlands","Total","Age reached during the year","Reporting country","Number","Total","29,173",""
"2020","Netherlands","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total",":",""
"2020","Netherlands","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total",":",""
"2020","Netherlands","Total","Age reached during the year","Unknown","Number","Total","0",""
"2020","Austria","Total","Age reached during the year","Total","Number","Total","103,565",""
"2020","Austria","Total","Age reached during the year","Reporting country","Number","Total","7,968",""
"2020","Austria","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total",":",""
"2020","Austria","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total",":",""
"2020","Austria","Total","Age reached during the year","Unknown","Number","Total","1,298",""
"2020","Poland","Total","Age reached during the year","Total","Number","Total","210,615","ep"
"2020","Poland","Total","Age reached during the year","Reporting country","Number","Total","85,508","ep"
"2020","Poland","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total",":",""
"2020","Poland","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total",":",""
"2020","Poland","Total","Age reached during the year","Unknown","Number","Total","2,146","ep"
"2020","Portugal","Total","Age reached during the year","Total","Number","Total","67,160",""
"2020","Portugal","Total","Age reached during the year","Reporting country","Number","Total","13,823",""
"2020","Portugal","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total",":",""
"2020","Portugal","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total",":",""
"2020","Portugal","Total","Age reached during the year","Unknown","Number","Total","0",""
"2020","Romania","Total","Age reached during the year","Total","Number","Total","145,519","e"
"2020","Romania","Total","Age reached during the year","Reporting country","Number","Total","83,152","e"
"2020","Romania","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total",":",""
"2020","Romania","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total",":",""
"2020","Romania","Total","Age reached during the year","Unknown","Number","Total","428","e"
"2020","Slovenia","Total","Age reached during the year","Total","Number","Total","36,110",""
"2020","Slovenia","Total","Age reached during the year","Reporting country","Number","Total","4,083",""
"2020","Slovenia","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total",":",""
"2020","Slovenia","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total",":",""
"2020","Slovenia","Total","Age reached during the year","Unknown","Number","Total","0",""
"2020","Slovakia","Total","Age reached during the year","Total","Number","Total","6,775","p"
"2020","Slovakia","Total","Age reached during the year","Reporting country","Number","Total","949","p"
"2020","Slovakia","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total",":",""
"2020","Slovakia","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total",":",""
"2020","Slovakia","Total","Age reached during the year","Unknown","Number","Total","0","p"
"2020","Finland","Total","Age reached during the year","Total","Number","Total","32,898",""
"2020","Finland","Total","Age reached during the year","Reporting country","Number","Total","7,715",""
"2020","Finland","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total",":",""
"2020","Finland","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total",":",""
"2020","Finland","Total","Age reached during the year","Unknown","Number","Total","1,607",""
"2020","Sweden","Total","Age reached during the year","Total","Number","Total","82,518",""
"2020","Sweden","Total","Age reached during the year","Reporting country","Number","Total","11,660",""
"2020","Sweden","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total",":",""
"2020","Sweden","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total",":",""
"2020","Sweden","Total","Age reached during the year","Unknown","Number","Total","71",""
"2020","Iceland","Total","Age reached during the year","Total","Number","Total","8,544",""
"2020","Iceland","Total","Age reached during the year","Reporting country","Number","Total","1,591",""
"2020","Iceland","Total","Age reached during the year","EU28 countries (2013-2020) except reporting country","Number","Total",":",""
"2020","Iceland","Total","Age reached during the year","Non-EU28 countries (2013-2020) nor reporting country","Number","Total",":",""
"2020","Iceland","Total","Age reached during the year","Unknown","Number","Total","185",""
"2020","Liechtenstein","Total","Age reached during the year","Total","Number","Total","713",""
